reason	source	line	original
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1273469	editorx.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1273883	edu.ru
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1274269	edugit.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1274728	eek.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1274809	eero.online
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1276252	ehime.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1277691	elasticbeanstalk.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1277793	elblag.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1280500	elementor.cloud
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1280502	elementor.cool
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1281484	elk.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1284118	emilia-romagna.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1284587	emp.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285048	emr.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285352	en.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285664	encoreapi.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285684	encr.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285882	endofinternet.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285883	endofinternet.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1285888	endoftheinternet.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1286569	eng.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1287678	ens.tn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1287700	enscaled.sg
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1288008	enterprisecloud.nu
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1291766	es.kr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1293006	esp.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1294316	etc.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1294810	eti.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1295349	eu.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1295352	eu.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1295578	eun.eg
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1295938	eurodir.ru
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1300146	exnet.su
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1300801	experts-comptables.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1303204	f5.si
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1305683	familyds.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1305684	familyds.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1305685	familyds.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1306525	fantasyleague.cc
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1306845	far.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1307847	fashionstore.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1308480	fastly-edge.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1308483	fastly-terrarium.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1308489	fastlylb.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1308790	fastvps-server.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1309918	fbxos.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1309962	fc.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1310622	fe.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1310988	fedorainfracloud.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1310990	fedorapeople.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1311528	feira.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1311809	fem.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1312610	feste-ip.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313329	fg.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313504	fh-muenster.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313667	fhs.no
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313674	fhsk.se
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313713	fi.cr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1313715	fi.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1314916	filegear-sg.me
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1314917	filegear.me
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1316239	fin.ec
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318174	firebaseapp.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318379	firenze.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318485	firewall-gateway.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318486	firewall-gateway.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318487	firewall-gateway.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318496	firewalledreplit.co
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1318547	firm.in
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1320296	fj.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1320531	fl.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1322620	flog.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1322730	flop.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1322963	floripa.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1323632	flutterflow.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1323794	fly.dev
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1324282	fm.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1324287	fm.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1325213	foggia.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1326390	fool.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1326811	for-better.biz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1326818	for-more.biz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1326819	for-our.info
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1326827	for-the.biz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1327515	forgeblocks.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1328833	forumz.info
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1329038	fot.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1329927	foz.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330247	fr.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330483	framer.ai
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330484	framer.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330488	framer.website
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330489	framer.wiki
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1330492	framercanvas.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1331703	freeboxos.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1331830	freeddns.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1331832	freeddns.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1331843	freedesktop.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1332415	freemyip.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1332800	freesite.host
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337505	from-ak.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337506	from-al.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337507	from-ar.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337508	from-ca.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337509	from-co.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337510	from-ct.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337511	from-dc.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337512	from-de.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337514	from-fl.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337515	from-ga.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337517	from-hi.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337519	from-id.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337520	from-il.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337521	from-in.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337522	from-ks.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337523	from-ky.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337524	from-la.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337526	from-ma.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337527	from-md.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337528	from-me.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337529	from-mi.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337530	from-mt.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337531	from-nc.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337532	from-ne.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337533	from-nh.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337534	from-nj.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337535	from-nm.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337536	from-nv.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337537	from-ny.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337538	from-oh.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337539	from-ok.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337540	from-pa.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337541	from-pr.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337543	from-ri.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337544	from-sc.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337545	from-sd.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337547	from-tn.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337548	from-tx.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337552	from-ut.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337553	from-va.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337554	from-vt.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337555	from-wa.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337556	from-wi.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337557	from.hr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1337560	from.tv
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1338575	fst.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1338842	ftpaccess.cc
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1339314	fuettertdasnetz.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1339510	fukui.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1339517	fukuoka.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1339524	fukushima.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1341715	futuremailing.at
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1341983	fvg.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1342923	g12.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1343302	ga.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1343561	gadget.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1345131	game-host.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1345170	game-server.cc
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1345211	game.tw
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1349381	gb.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1349727	gc.ca
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350080	gd.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350110	gda.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350120	gdansk.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350488	gdynia.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350545	ge.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350879	geek.nz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1350931	geekgalaxy.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1351725	gen.in
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1351726	gen.nz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1351727	gen.tr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1352444	genova.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1352525	gentapps.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1353090	georgia.su
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1355012	getmyip.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1355330	gets-it.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1356821	ggff.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1358166	gifu.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1358511	giize.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359234	girly.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359384	git-repos.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359404	gitapp.si
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359416	gitbook.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359478	github.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359507	githubpreview.dev
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359515	githubusercontent.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359542	gitlab.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1359568	gitpage.si
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1360020	gkp.pk
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1360645	gleeze.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1360893	gliwice.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1362115	glogow.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1362925	gmina.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363472	gniezno.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363948	go.cr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363953	go.id
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363954	go.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363955	go.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363956	go.ke
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363957	go.kr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363967	go.th
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363968	go.tz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1363969	go.ug
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1365675	goiania.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1365759	goip.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1365809	gok.pk
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1367274	golffan.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1368954	googleapis.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1368994	googlecode.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1369319	gop.pk
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1369736	gorizia.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1369751	gorlice.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1369858	gos.pk
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370262	gotdns.ch
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370263	gotdns.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370264	gotdns.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370654	goupile.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370705	gouv.ci
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370707	gouv.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370709	gouv.ht
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370711	gouv.ml
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370714	gouv.sn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1370968	govt.nz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1371817	gr.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1371818	gr.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1371819	gr.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1372108	grafana-dev.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1372243	grajewo.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1373654	greater.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1374900	greta.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1375693	grosseto.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1376366	grozny.ru
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1376367	grozny.su
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1376437	gru.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1377192	gs.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1377434	gsj.bz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1377493	gsm.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1378648	gub.uy
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1379630	gunma.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1380180	gv.ao
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1380181	gv.at
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1380185	gv.vc
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1380526	gx.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1380959	gz.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1381573	ha.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1381858	hacca.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1381935	hackclub.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1383004	halfmoon.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1383336	ham-radio-op.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1383867	handcrafted.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1384305	hanoi.vn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386333	hasura.app
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386394	hateblo.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386409	hatenablog.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386410	hatenablog.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386412	hatenadiary.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386413	hatenadiary.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1386414	hatenadiary.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1387223	hb.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1389214	he.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1389465	health.nz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1390512	heavy.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1391263	helioho.st
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1391265	heliohost.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1393112	hepforge.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1393159	her.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1393335	here-for-more.info
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1393656	herokuapp.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1393994	heteml.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1394555	hf.space
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1395221	hi.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1395236	hi.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1395392	hicam.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1396301	hiho.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1397271	hippy.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1397461	hiroshima.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1398512	hk.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1398513	hk.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1398857	hl.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1399270	hlx.live
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1399271	hlx.page
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1399577	hn.cn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1400017	hobby-site.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1400018	hobby-site.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1400609	hokkaido.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401199	holy.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401380	home-webserver.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401435	home64.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401659	homedns.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401702	homeftp.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401703	homeftp.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401779	homeip.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401821	homelinux.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401822	homelinux.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1401823	homelinux.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402059	homesecuritymac.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402060	homesecuritypc.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402102	homesklep.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402243	homeunix.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402244	homeunix.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1402245	homeunix.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1403296	hoplix.shop
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1403350	hopto.me
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1403351	hopto.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1404484	hosting-cluster.nl
