"hostname"	"firstClassification"	"secondClassification"	"firstDnsStatus"	"secondDnsStatus"	"firstHttpStatus"	"firstHttpsStatus"	"secondHttpStatus"	"secondHttpsStatus"	"firstFinalHostname"	"secondFinalHostname"	"decision"
"prato.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"prato.it"	"prato.it"	"repeatedly-not-resolved"
"prd.fr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"prd.fr"	"prd.fr"	"repeatedly-not-resolved"
"prequalifyme.today"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"prequalifyme.today"	"prequalifyme.today"	"inconclusive"
"press.ma"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"press.ma"	"press.ma"	"repeatedly-not-resolved"
"pri.ee"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pri.ee"	"pri.ee"	"repeatedly-not-resolved"
"primetel.cloud"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"primetel.cloud"	"primetel.cloud"	"repeatedly-not-resolved"
"priv.at"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"priv.at"	"priv.at"	"repeatedly-not-resolved"
"priv.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"priv.no"	"priv.no"	"repeatedly-not-resolved"
"priv.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"priv.pl"	"priv.pl"	"repeatedly-not-resolved"
"pro.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pro.br"	"pro.br"	"repeatedly-not-resolved"
"pro.in"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pro.in"	"pro.in"	"repeatedly-not-resolved"
"pro.vn"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pro.vn"	"pro.vn"	"repeatedly-not-resolved"
"prochowice.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"prochowice.pl"	"prochowice.pl"	"repeatedly-not-resolved"
"prof.pr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"prof.pr"	"prof.pr"	"repeatedly-not-resolved"
"protonet.io"	"dns-only"	"dns-only"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"protonet.io"	"protonet.io"	"repeatedly-dns-only"
"pruszkow.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pruszkow.pl"	"pruszkow.pl"	"repeatedly-not-resolved"
"prvcy.page"	"temporarily-inconclusive"	"possible-bot-challenge"	"resolved"	"resolved"	"0"	"0"	"403"	"0"	"prvcy.page"	"prvcy.page"	"operational-evidence"
"przeworsk.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"przeworsk.pl"	"przeworsk.pl"	"repeatedly-not-resolved"
"psc.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"psc.br"	"psc.br"	"repeatedly-not-resolved"
"psi.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"psi.br"	"psi.br"	"repeatedly-not-resolved"
"pstmn.io"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pstmn.io"	"pstmn.io"	"repeatedly-not-resolved"
"pt.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pt.it"	"pt.it"	"repeatedly-not-resolved"
"pu.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pu.it"	"pu.it"	"repeatedly-not-resolved"
"publ.cv"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"publ.cv"	"publ.cv"	"repeatedly-not-resolved"
"public-inquiry.uk"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"public-inquiry.uk"	"public-inquiry.uk"	"repeatedly-not-resolved"
"puglia.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"puglia.it"	"puglia.it"	"repeatedly-not-resolved"
"pulawy.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pulawy.pl"	"pulawy.pl"	"repeatedly-not-resolved"
"pv.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pv.it"	"pv.it"	"repeatedly-not-resolved"
"pz.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"pz.it"	"pz.it"	"repeatedly-not-resolved"
"qc.ca"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qc.ca"	"qc.ca"	"repeatedly-not-resolved"
"qh.cn"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qh.cn"	"qh.cn"	"repeatedly-not-resolved"
"qld.au"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qld.au"	"qld.au"	"repeatedly-not-resolved"
"qld.edu.au"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qld.edu.au"	"qld.edu.au"	"repeatedly-not-resolved"
"qoto.io"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"qoto.io"	"qoto.io"	"inconclusive"
"qsl.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qsl.br"	"qsl.br"	"repeatedly-not-resolved"
"qualifioapp.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"qualifioapp.com"	"qualifioapp.com"	"repeatedly-not-resolved"
"quizzes.cx"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"quizzes.cx"	"quizzes.cx"	"repeatedly-not-resolved"
"qzz.io"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"qzz.io"	"qzz.io"	"inconclusive"
"ra.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ra.it"	"ra.it"	"repeatedly-not-resolved"
"radio.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"radio.br"	"radio.br"	"repeatedly-not-resolved"
"radom.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"radom.pl"	"radom.pl"	"repeatedly-not-resolved"
"ragusa.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ragusa.it"	"ragusa.it"	"repeatedly-not-resolved"
"randaberg.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"randaberg.no"	"randaberg.no"	"repeatedly-not-resolved"
"rauma.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rauma.no"	"rauma.no"	"repeatedly-not-resolved"
"ravendb.cloud"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ravendb.cloud"	"ravendb.cloud"	"repeatedly-not-resolved"
"ravenna.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ravenna.it"	"ravenna.it"	"repeatedly-not-resolved"
"rawa-maz.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rawa-maz.pl"	"rawa-maz.pl"	"repeatedly-not-resolved"
"rc.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rc.it"	"rc.it"	"repeatedly-not-resolved"
"rdy.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rdy.jp"	"rdy.jp"	"repeatedly-not-resolved"
"re.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"re.it"	"re.it"	"repeatedly-not-resolved"
"re.kr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"re.kr"	"re.kr"	"repeatedly-not-resolved"
"rec.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rec.br"	"rec.br"	"repeatedly-not-resolved"
"recife.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"recife.br"	"recife.br"	"repeatedly-not-resolved"
"redmond.wa.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"redmond.wa.us"	"redmond.wa.us"	"repeatedly-not-resolved"
"reggio-calabria.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"reggio-calabria.it"	"reggio-calabria.it"	"repeatedly-not-resolved"
"reggioemilia.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"reggioemilia.it"	"reggioemilia.it"	"repeatedly-not-resolved"
"rel.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rel.pl"	"rel.pl"	"repeatedly-not-resolved"
"remotewd.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"remotewd.com"	"remotewd.com"	"repeatedly-not-resolved"
"renton.wa.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"renton.wa.us"	"renton.wa.us"	"repeatedly-not-resolved"
"rep.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rep.br"	"rep.br"	"repeatedly-not-resolved"
"rep.kp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rep.kp"	"rep.kp"	"repeatedly-not-resolved"
"repl.run"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"repl.run"	"repl.run"	"repeatedly-not-resolved"
"res.in"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"res.in"	"res.in"	"repeatedly-not-resolved"
"resindevice.io"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"resindevice.io"	"resindevice.io"	"repeatedly-not-resolved"
"rg.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rg.it"	"rg.it"	"repeatedly-not-resolved"
"rgr.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rgr.jp"	"rgr.jp"	"repeatedly-not-resolved"
"rhcloud.com"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"rhcloud.com"	"rhcloud.com"	"inconclusive"
"ri.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ri.it"	"ri.it"	"repeatedly-not-resolved"
"ri.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ri.us"	"ri.us"	"repeatedly-not-resolved"
"ribeirao.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ribeirao.br"	"ribeirao.br"	"repeatedly-not-resolved"
"rieti.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rieti.it"	"rieti.it"	"repeatedly-not-resolved"
"rimini.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rimini.it"	"rimini.it"	"repeatedly-not-resolved"
"ringerike.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ringerike.no"	"ringerike.no"	"repeatedly-not-resolved"
"ringsaker.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ringsaker.no"	"ringsaker.no"	"repeatedly-not-resolved"
"rio.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rio.br"	"rio.br"	"repeatedly-not-resolved"
"riopreto.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"riopreto.br"	"riopreto.br"	"repeatedly-not-resolved"
"risor.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"risor.no"	"risor.no"	"repeatedly-not-resolved"
"rivne.ua"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rivne.ua"	"rivne.ua"	"repeatedly-not-resolved"
"rj.gov.br"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"rj.gov.br"	"rj.gov.br"	"inconclusive"
"rj.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rj.leg.br"	"rj.leg.br"	"repeatedly-not-resolved"
"rm.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rm.it"	"rm.it"	"repeatedly-not-resolved"
"rn.gov.br"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"rn.gov.br"	"rn.gov.br"	"inconclusive"
"rn.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rn.it"	"rn.it"	"repeatedly-not-resolved"
"rn.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rn.leg.br"	"rn.leg.br"	"repeatedly-not-resolved"
"ro.gov.br"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"ro.gov.br"	"ro.gov.br"	"inconclusive"
"ro.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ro.it"	"ro.it"	"repeatedly-not-resolved"
"ro.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ro.leg.br"	"ro.leg.br"	"repeatedly-not-resolved"
"roma.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"roma.it"	"roma.it"	"repeatedly-not-resolved"
"roros.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"roros.no"	"roros.no"	"repeatedly-not-resolved"
"routingthecloud.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"routingthecloud.com"	"routingthecloud.com"	"repeatedly-not-resolved"
"routingthecloud.net"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"routingthecloud.net"	"routingthecloud.net"	"repeatedly-not-resolved"
"rovigo.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rovigo.it"	"rovigo.it"	"repeatedly-not-resolved"
"rovno.ua"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rovno.ua"	"rovno.ua"	"repeatedly-not-resolved"
"rr.gov.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rr.gov.br"	"rr.gov.br"	"repeatedly-not-resolved"
"rr.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rr.leg.br"	"rr.leg.br"	"repeatedly-not-resolved"
"rs.ba"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rs.ba"	"rs.ba"	"repeatedly-not-resolved"
"rs.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rs.leg.br"	"rs.leg.br"	"repeatedly-not-resolved"
"ru.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"ru.com"	"ru.com"	"repeatedly-not-resolved"
"rulez.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rulez.jp"	"rulez.jp"	"repeatedly-not-resolved"
"rv.ua"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rv.ua"	"rv.ua"	"repeatedly-not-resolved"
"rybnik.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rybnik.pl"	"rybnik.pl"	"repeatedly-not-resolved"
"rzeszow.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rzeszow.pl"	"rzeszow.pl"	"repeatedly-not-resolved"
"rzgw.gov.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"rzgw.gov.pl"	"rzgw.gov.pl"	"repeatedly-not-resolved"
"s.se"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"s.se"	"s.se"	"repeatedly-not-resolved"
"s3.me-south-1.amazonaws.com"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"s3.me-south-1.amazonaws.com"	"s3.me-south-1.amazonaws.com"	"inconclusive"
"s3-me-south-1.amazonaws.com"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"s3-me-south-1.amazonaws.com"	"s3-me-south-1.amazonaws.com"	"inconclusive"
"sa.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sa.com"	"sa.com"	"repeatedly-not-resolved"
"sa.cr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sa.cr"	"sa.cr"	"repeatedly-not-resolved"
"sa.edu.au"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sa.edu.au"	"sa.edu.au"	"repeatedly-not-resolved"
"sa.gov.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sa.gov.pl"	"sa.gov.pl"	"repeatedly-not-resolved"
"sa.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sa.it"	"sa.it"	"repeatedly-not-resolved"
"saga.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"saga.jp"	"saga.jp"	"repeatedly-not-resolved"
"saitama.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"saitama.jp"	"saitama.jp"	"repeatedly-not-resolved"
"sakura.tv"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sakura.tv"	"sakura.tv"	"repeatedly-not-resolved"
"sakuratan.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sakuratan.com"	"sakuratan.com"	"repeatedly-not-resolved"
"sakuraweb.com"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sakuraweb.com"	"sakuraweb.com"	"repeatedly-not-resolved"
"salerno.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"salerno.it"	"salerno.it"	"repeatedly-not-resolved"
"saloon.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"saloon.jp"	"saloon.jp"	"repeatedly-not-resolved"
"salvador.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"salvador.br"	"salvador.br"	"repeatedly-not-resolved"
"samnanger.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"samnanger.no"	"samnanger.no"	"repeatedly-not-resolved"
"sampa.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sampa.br"	"sampa.br"	"repeatedly-not-resolved"
"sandefjord.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sandefjord.no"	"sandefjord.no"	"repeatedly-not-resolved"
"sanok.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sanok.pl"	"sanok.pl"	"repeatedly-not-resolved"
"sardegna.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sardegna.it"	"sardegna.it"	"repeatedly-not-resolved"
"sarpsborg.no"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sarpsborg.no"	"sarpsborg.no"	"repeatedly-not-resolved"
"sassari.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sassari.it"	"sassari.it"	"repeatedly-not-resolved"
"savona.it"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"savona.it"	"savona.it"	"repeatedly-not-resolved"
"sc.cn"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.cn"	"sc.cn"	"repeatedly-not-resolved"
"sc.ke"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.ke"	"sc.ke"	"repeatedly-not-resolved"
"sc.kr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.kr"	"sc.kr"	"repeatedly-not-resolved"
"sc.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.leg.br"	"sc.leg.br"	"repeatedly-not-resolved"
"sc.tz"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.tz"	"sc.tz"	"repeatedly-not-resolved"
"sc.ug"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.ug"	"sc.ug"	"repeatedly-not-resolved"
"sc.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sc.us"	"sc.us"	"repeatedly-not-resolved"
"sch.ae"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.ae"	"sch.ae"	"repeatedly-not-resolved"
"sch.bd"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.bd"	"sch.bd"	"repeatedly-not-resolved"
"sch.id"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.id"	"sch.id"	"repeatedly-not-resolved"
"sch.ir"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.ir"	"sch.ir"	"repeatedly-not-resolved"
"sch.jo"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.jo"	"sch.jo"	"repeatedly-not-resolved"
"sch.lk"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.lk"	"sch.lk"	"repeatedly-not-resolved"
"sch.ng"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.ng"	"sch.ng"	"repeatedly-not-resolved"
"sch.qa"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.qa"	"sch.qa"	"repeatedly-not-resolved"
"sch.sa"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sch.sa"	"sch.sa"	"repeatedly-not-resolved"
"school.in"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"school.in"	"school.in"	"repeatedly-not-resolved"
"school.nz"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"school.nz"	"school.nz"	"repeatedly-not-resolved"
"school.za"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"school.za"	"school.za"	"repeatedly-not-resolved"
"sci.eg"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sci.eg"	"sci.eg"	"repeatedly-not-resolved"
"sd.cn"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sd.cn"	"sd.cn"	"repeatedly-not-resolved"
"sd.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sd.us"	"sd.us"	"repeatedly-not-resolved"
"se.gov.br"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"se.gov.br"	"se.gov.br"	"inconclusive"
"se.leg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"se.leg.br"	"se.leg.br"	"repeatedly-not-resolved"
"seattle.wa.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"seattle.wa.us"	"seattle.wa.us"	"repeatedly-not-resolved"
"sebastopol.ua"	"dns-only"	"dns-only"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"sebastopol.ua"	"sebastopol.ua"	"repeatedly-dns-only"
"seg.ar"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"seg.ar"	"seg.ar"	"repeatedly-not-resolved"
"seg.br"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"seg.br"	"seg.br"	"repeatedly-not-resolved"
"seidat.net"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"seidat.net"	"seidat.net"	"repeatedly-not-resolved"
"sejny.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sejny.pl"	"sejny.pl"	"repeatedly-not-resolved"
"seoul.kr"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"seoul.kr"	"seoul.kr"	"repeatedly-not-resolved"
"sequim.wa.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sequim.wa.us"	"sequim.wa.us"	"repeatedly-not-resolved"
"server-on.net"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"server-on.net"	"server-on.net"	"repeatedly-not-resolved"
"service.gov.scot"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"service.gov.scot"	"service.gov.scot"	"repeatedly-not-resolved"
"service.one"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"service.one"	"service.one"	"repeatedly-not-resolved"
"servicebus.windows.net"	"temporarily-inconclusive"	"temporarily-inconclusive"	"resolved"	"resolved"	"0"	"0"	"0"	"0"	"servicebus.windows.net"	"servicebus.windows.net"	"inconclusive"
"sex.pl"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sex.pl"	"sex.pl"	"repeatedly-not-resolved"
"sh.cn"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"sh.cn"	"sh.cn"	"repeatedly-not-resolved"
"shacknet.nu"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"shacknet.nu"	"shacknet.nu"	"repeatedly-not-resolved"
"shelton.wa.us"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"shelton.wa.us"	"shelton.wa.us"	"repeatedly-not-resolved"
"shiga.jp"	"not-resolved"	"not-resolved"	"failed"	"failed"	"0"	"0"	"0"	"0"	"shiga.jp"	"shiga.jp"	"repeatedly-not-resolved"
